Date,Time,Low_Range_micro_siemens_per_centimeter,High_Range_micro_siemens_per_centimeter,Temp_Celcius
9/10/22,17:50:00,"2,616.60","2,634.90",27.13
9/10/22,18:00:00,"2,611.20","2,630.50",27.08
9/10/22,18:10:00,"2,614.20","2,632.40",27.12
9/10/22,18:20:00,"2,614.20","2,629.90",27.1
9/10/22,18:30:00,"2,614.20","2,630.50",27.08
9/10/22,18:40:00,"2,608.80","2,627.40",27.07
9/10/22,18:50:00,"2,611.80","2,629.30",27.09
9/10/22,19:00:00,"2,608.80","2,627.40",27.07
9/10/22,19:10:00,"2,614.20","2,632.40",27.09
9/10/22,19:20:00,"2,614.20","2,631.80",27.09
9/10/22,19:30:00,"2,614.20","2,629.90",27.08
9/10/22,19:40:00,"2,611.20","2,629.90",27.08
9/10/22,19:50:00,"2,606.50","2,623.70",27.07
9/10/22,20:00:00,"2,614.20","2,629.90",27.06
9/10/22,20:10:00,"2,591.60","2,607.10",27.06
9/10/22,20:20:00,"2,613.60","2,628.10",27.04
9/10/22,20:30:00,"2,614.20","2,629.30",27.03
9/10/22,20:40:00,"2,614.20","2,629.30",27.02
9/10/22,20:50:00,"2,611.20","2,628.10",27.01
9/10/22,21:00:00,"2,611.20","2,627.40",27.01
9/10/22,21:10:00,"2,611.20","2,627.40",26.98
9/10/22,21:20:00,"2,611.20","2,627.40",26.98
9/10/22,21:30:00,"2,608.80","2,627.40",26.97
9/10/22,21:40:00,"2,611.20","2,626.80",26.96
9/10/22,21:50:00,"2,608.80","2,625.60",26.94
9/10/22,22:00:00,"2,608.80","2,625.60",26.93
9/10/22,22:10:00,"2,608.80","2,625.00",26.92
9/10/22,22:20:00,"2,608.80","2,623.70",26.89
9/10/22,22:30:00,"2,608.80","2,623.70",26.89
9/10/22,22:40:00,"2,606.50","2,623.10",26.87
9/10/22,22:50:00,"2,605.90","2,622.50",26.85
9/10/22,23:00:00,"2,606.50","2,621.30",26.83
9/10/22,23:10:00,"2,604.10","2,620.70",26.82
9/10/22,23:20:00,"2,603.50","2,620.70",26.81
9/10/22,23:30:00,"2,601.10","2,618.20",26.77
9/10/22,23:40:00,"2,601.10","2,617.60",26.76
9/10/22,23:50:00,"2,598.70","2,616.30",26.73
10/10/22,0:00:00,"2,598.70","2,615.70",26.71
10/10/22,0:10:00,"2,598.70","2,614.50",26.71
10/10/22,0:20:00,"2,598.70","2,614.50",26.7
10/10/22,0:30:00,"2,543.00","2,558.40",26.67
10/10/22,0:40:00,"2,593.40","2,608.90",26.66
10/10/22,0:50:00,"2,591.00","2,608.90",26.65
10/10/22,1:00:00,"2,592.80","2,608.90",26.62
10/10/22,1:10:00,"2,588.60","2,607.10",26.61
10/10/22,1:20:00,"2,591.00","2,606.50",26.6
10/10/22,1:30:00,"2,591.00","2,607.10",26.57
10/10/22,1:40:00,"2,588.60","2,604.60",26.56
10/10/22,1:50:00,"2,588.60","2,605.20",26.55
10/10/22,2:00:00,"2,592.80","2,608.90",26.54
10/10/22,2:10:00,"2,588.10","2,604.60",26.51
10/10/22,2:20:00,"2,585.70","2,602.70",26.5
10/10/22,2:30:00,"2,585.70","2,602.70",26.48
10/10/22,2:40:00,"2,585.70","2,602.10",26.46
10/10/22,2:50:00,"2,583.30","2,599.70",26.44
10/10/22,3:00:00,"2,583.30","2,599.70",26.43
10/10/22,3:10:00,"2,576.20","2,592.90",26.41
10/10/22,3:20:00,"2,580.30","2,596.00",26.39
10/10/22,3:30:00,"2,580.30","2,597.20",26.38
10/10/22,3:40:00,"2,585.70","2,602.70",26.36
10/10/22,3:50:00,"2,583.30","2,600.30",26.35
10/10/22,4:00:00,"2,580.90","2,597.20",26.33
10/10/22,4:10:00,"2,580.90","2,596.00",26.31
10/10/22,4:20:00,"2,580.90","2,596.00",26.3
10/10/22,4:30:00,"2,578.00","2,595.30",26.29
10/10/22,4:40:00,"2,573.20","2,591.00",26.27
10/10/22,4:50:00,"2,573.20","2,587.90",26.25
10/10/22,5:00:00,"2,573.20","2,587.90",26.24
10/10/22,5:10:00,"2,573.20","2,588.60",26.22
10/10/22,5:20:00,"2,578.00","2,592.90",26.22
10/10/22,5:30:00,"2,575.60","2,590.40",26.19
10/10/22,5:40:00,"2,575.60","2,591.60",26.19
10/10/22,5:50:00,"2,575.60","2,590.40",26.17
10/10/22,6:00:00,"2,578.00","2,592.30",26.17
10/10/22,6:10:00,"2,578.00","2,591.00",26.15
10/10/22,6:20:00,"2,575.00","2,589.80",26.14
10/10/22,6:30:00,"2,485.80","2,501.80",26.13
10/10/22,6:40:00,"2,570.30","2,586.10",26.12
10/10/22,6:50:00,"2,565.50","2,579.30",26.09
10/10/22,7:00:00,"2,565.50","2,581.80",26.1
10/10/22,7:10:00,"2,567.30","2,583.00",26.09
10/10/22,7:20:00,"2,567.30","2,584.20",26.08
10/10/22,7:30:00,"2,570.30","2,585.50",26.09
10/10/22,7:40:00,"2,567.90","2,583.60",26.09
10/10/22,7:50:00,"2,567.30","2,583.00",26.08
10/10/22,8:00:00,"2,567.30","2,583.60",26.08
10/10/22,8:10:00,"2,567.30","2,581.80",26.08
10/10/22,8:20:00,"2,564.90","2,581.20",26.08
10/10/22,8:30:00,"2,565.50","2,579.30",26.07
10/10/22,8:40:00,"2,563.20","2,579.30",26.07
10/10/22,8:50:00,"2,567.30","2,583.00",26.1
10/10/22,9:00:00,"2,569.70","2,586.10",26.17
10/10/22,9:10:00,"2,572.00","2,586.10",26.19
10/10/22,9:20:00,"2,574.40","2,589.80",26.25
10/10/22,9:30:00,"2,579.80","2,594.10",26.33
10/10/22,9:40:00,"2,582.10","2,597.20",26.39
10/10/22,9:50:00,"2,584.50","2,602.10",26.46
10/10/22,10:00:00,"2,586.90","2,604.60",26.55
10/10/22,10:10:00,"2,591.60","2,606.50",26.55
10/10/22,10:20:00,"2,596.40","2,612.60",26.65
10/10/22,10:30:00,"2,598.70","2,615.70",26.71
10/10/22,10:40:00,"2,604.10","2,620.00",26.78
10/10/22,10:50:00,"2,606.50","2,622.50",26.82
10/10/22,11:00:00,"2,608.80","2,625.00",26.86
10/10/22,11:10:00,"2,608.80","2,626.80",26.88
10/10/22,11:20:00,"2,613.60","2,632.40",26.96
10/10/22,11:30:00,"2,616.60","2,633.60",26.98
10/10/22,11:40:00,"2,620.70","2,639.20",27.06
10/10/22,11:50:00,"2,623.70","2,640.40",27.09
10/10/22,12:00:00,"2,623.70","2,640.40",27.09
10/10/22,12:10:00,"2,623.70","2,641.70",27.1
10/10/22,12:20:00,"2,625.50","2,643.50",27.14
10/10/22,12:30:00,"2,628.50","2,644.80",27.18
10/10/22,12:40:00,"2,628.50","2,646.00",27.19
10/10/22,12:50:00,"2,630.80","2,648.50",27.24
10/10/22,13:00:00,"2,633.20","2,650.30",27.27
10/10/22,13:10:00,"2,633.20","2,651.60",27.3
10/10/22,13:20:00,"2,645.70","2,662.70",27.51
10/10/22,13:30:00,"2,652.90","2,671.40",27.57
10/10/22,13:40:00,"2,645.70","2,662.70",27.45
10/10/22,13:50:00,"2,642.70","2,662.10",27.46
10/10/22,14:00:00,"2,648.10","2,665.20",27.52
10/10/22,14:10:00,"2,660.60","2,677.50",27.67
10/10/22,14:20:00,"2,640.40","2,660.20",27.46
10/10/22,14:30:00,"2,642.70","2,662.10",27.46
10/10/22,14:40:00,"2,642.70","2,660.20",27.48
10/10/22,14:50:00,"2,640.40","2,657.70",27.44
10/10/22,15:00:00,"2,639.80","2,657.70",27.43
10/10/22,15:10:00,"2,642.70","2,662.70",27.49
10/10/22,15:20:00,"2,642.20","2,660.20",27.49
10/10/22,15:30:00,"2,642.20","2,660.20",27.54
10/10/22,15:40:00,"2,642.20","2,661.50",27.56
10/10/22,15:50:00,"2,644.50","2,662.70",27.6
10/10/22,16:00:00,"2,642.20","2,661.50",27.59
10/10/22,16:10:00,"2,639.80","2,659.00",27.59
10/10/22,16:20:00,"2,333.70","2,385.40",27.61
10/10/22,16:30:00,"2,641.00","2,659.00",27.61
10/10/22,16:40:00,"2,643.30","2,661.50",27.65
10/10/22,16:50:00,"2,638.00","2,656.50",27.6
10/10/22,17:00:00,"2,638.60","2,657.10",27.61
10/10/22,17:10:00,"2,641.00","2,658.40",27.6
10/10/22,17:20:00,"2,641.00","2,659.00",27.64
10/10/22,17:30:00,"2,635.60","2,654.00",27.65
10/10/22,17:40:00,"2,638.00","2,656.50",27.65
10/10/22,17:50:00,"2,638.00","2,655.90",27.62
10/10/22,18:00:00,"2,638.00","2,657.10",27.64
10/10/22,18:10:00,"2,640.40","2,658.40",27.61
10/10/22,18:20:00,"2,641.00","2,658.40",27.61
10/10/22,18:30:00,"2,640.40","2,658.40",27.61
10/10/22,18:40:00,"2,640.40","2,658.40",27.61
10/10/22,18:50:00,"2,640.40","2,658.40",27.6
10/10/22,19:00:00,"2,637.40","2,655.90",27.59
10/10/22,19:10:00,"2,632.60","2,649.70",27.6
10/10/22,19:20:00,"2,640.40","2,657.70",27.59
10/10/22,19:30:00,"2,538.90","2,554.70",27.59
10/10/22,19:40:00,"2,642.20","2,660.20",27.59
10/10/22,19:50:00,"2,629.60","2,647.20",27.57
10/10/22,20:00:00,"2,636.80","2,655.90",27.59
10/10/22,20:10:00,"2,642.20","2,659.00",27.57
10/10/22,20:20:00,"2,639.20","2,659.00",27.56
10/10/22,20:30:00,"2,639.20","2,657.70",27.55
10/10/22,20:40:00,"2,089.50","2,131.10",27.55
10/10/22,20:50:00,"1,949.30","2,018.20",27.55
10/10/22,21:00:00,"1,935.70","2,007.40",27.54
10/10/22,21:10:00,"1,947.60","2,018.20",27.52
10/10/22,21:20:00,"2,519.40","2,536.80",27.51
10/10/22,21:30:00,"2,550.10","2,566.40",27.5
10/10/22,21:40:00,"2,614.80","2,633.00",27.49
10/10/22,21:50:00,"2,620.10","2,636.10",27.48
10/10/22,22:00:00,"2,634.40","2,655.30",27.46
10/10/22,22:10:00,"2,629.60","2,648.50",27.46
10/10/22,22:20:00,"2,636.80","2,655.30",27.45
10/10/22,22:30:00,"2,636.80","2,655.30",27.44
10/10/22,22:40:00,"2,634.40","2,652.20",27.43
10/10/22,22:50:00,"2,634.40","2,652.80",27.41
10/10/22,23:00:00,"2,636.80","2,651.60",27.4
10/10/22,23:10:00,"2,634.40","2,651.60",27.39
10/10/22,23:20:00,"2,634.40","2,652.80",27.39
10/10/22,23:30:00,"2,634.40","2,651.60",27.38
10/10/22,23:40:00,"2,429.50","2,458.20",27.36
10/10/22,23:50:00,"2,631.40","2,650.90",27.35
11/10/22,0:00:00,"2,631.40","2,648.50",27.34
11/10/22,0:10:00,"2,629.10","2,648.50",27.31
11/10/22,0:20:00,"2,629.10","2,648.50",27.31
11/10/22,0:30:00,"2,631.40","2,648.50",27.3
11/10/22,0:40:00,"2,629.10","2,647.20",27.29
11/10/22,0:50:00,"2,629.10","2,646.60",27.28
11/10/22,1:00:00,"2,629.10","2,647.20",27.27
11/10/22,1:10:00,"2,626.70","2,644.80",27.24
11/10/22,1:20:00,"2,621.30","2,639.80",27.23
11/10/22,1:30:00,"2,621.30","2,640.40",27.22
11/10/22,1:40:00,"2,621.30","2,639.20",27.19
11/10/22,1:50:00,"2,624.30","2,641.00",27.18
11/10/22,2:00:00,"2,621.30","2,640.40",27.17
11/10/22,2:10:00,"2,618.90","2,637.30",27.17
11/10/22,2:20:00,"2,616.60","2,634.90",27.14
11/10/22,2:30:00,"2,621.30","2,639.80",27.12
11/10/22,2:40:00,"2,621.30","2,639.20",27.1
11/10/22,2:50:00,"2,621.30","2,638.00",27.09
11/10/22,3:00:00,"2,621.30","2,636.70",27.07
11/10/22,3:10:00,"2,621.30","2,638.00",27.06
11/10/22,3:20:00,"2,616.60","2,634.20",27.03
11/10/22,3:30:00,"2,617.80","2,634.90",27.02
11/10/22,3:40:00,"2,617.80","2,634.90",27.01
11/10/22,3:50:00,"2,620.10","2,636.70",26.98
11/10/22,4:00:00,"2,617.20","2,634.20",26.96
11/10/22,4:10:00,"2,617.80","2,634.20",26.97
11/10/22,4:20:00,"2,614.80","2,632.40",26.93
11/10/22,4:30:00,"2,614.80","2,631.80",26.93
11/10/22,4:40:00,"2,615.40","2,633.60",26.92
11/10/22,4:50:00,"2,612.40","2,629.90",26.89
11/10/22,5:00:00,"2,612.40","2,631.20",26.89
11/10/22,5:10:00,"2,611.80","2,627.40",26.86
11/10/22,5:20:00,"2,612.40","2,628.10",26.86
11/10/22,5:30:00,"2,612.40","2,629.30",26.83
11/10/22,5:40:00,"2,604.70","2,620.70",26.82
11/10/22,5:50:00,"2,604.70","2,622.50",26.82
11/10/22,6:00:00,"2,465.80","2,487.00",26.81
11/10/22,6:10:00,"2,604.70","2,622.50",26.77
11/10/22,6:20:00,"2,597.60","2,615.70",26.76
11/10/22,6:30:00,"2,602.30","2,618.20",26.75
11/10/22,6:40:00,"2,597.60","2,615.10",26.73
11/10/22,6:50:00,"2,602.30","2,618.80",26.72
11/10/22,7:00:00,"2,604.70","2,622.50",26.73
11/10/22,7:10:00,"2,607.10","2,625.00",26.72
11/10/22,7:20:00,"2,602.30","2,617.60",26.71
11/10/22,7:30:00,"2,597.60","2,615.70",26.71
11/10/22,7:40:00,"2,604.70","2,622.50",26.7
11/10/22,7:50:00,"2,599.90","2,616.30",26.7
11/10/22,8:00:00,"2,599.30","2,617.60",26.71
11/10/22,8:10:00,"2,599.30","2,616.90",26.71
11/10/22,8:20:00,"2,601.70","2,618.20",26.75
11/10/22,8:30:00,"2,604.10","2,620.70",26.77
11/10/22,8:40:00,"2,604.10","2,621.90",26.78
11/10/22,8:50:00,"2,606.50","2,622.50",26.8
11/10/22,9:00:00,"2,606.50","2,625.00",26.86
11/10/22,9:10:00,"2,609.40","2,627.40",26.91
11/10/22,9:20:00,"2,613.60","2,631.80",26.97
11/10/22,9:30:00,"2,618.30","2,636.10",27.04
11/10/22,9:40:00,"2,618.30","2,638.00",27.07
11/10/22,9:50:00,"2,623.10","2,641.00",27.14
11/10/22,10:00:00,"2,625.50","2,642.90",27.18
11/10/22,10:10:00,"2,628.50","2,645.40",27.23
11/10/22,10:20:00,"2,630.20","2,649.10",27.28
11/10/22,10:30:00,"2,633.20","2,651.60",27.33
11/10/22,10:40:00,"2,635.60","2,654.00",27.36
11/10/22,10:50:00,"2,638.00","2,655.30",27.36
11/10/22,11:00:00,"2,642.70","2,660.20",27.49
11/10/22,11:10:00,"2,645.10","2,664.50",27.52
11/10/22,11:20:00,"2,648.10","2,665.80",27.56
11/10/22,11:30:00,"2,647.50","2,667.00",27.57
11/10/22,11:40:00,"2,649.90","2,670.10",27.65
11/10/22,11:50:00,"2,655.30","2,673.80",27.69
11/10/22,12:00:00,"2,654.70","2,672.00",27.66
11/10/22,12:10:00,"2,655.30","2,673.80",27.7
11/10/22,12:20:00,"2,432.40","2,456.40",27.78
11/10/22,12:30:00,"2,660.00","2,680.00",27.82
11/10/22,12:40:00,"2,662.40","2,683.10",27.87
11/10/22,12:50:00,"2,664.80","2,683.70",27.89
11/10/22,13:00:00,"2,664.80","2,683.70",27.91
11/10/22,13:10:00,"2,667.20","2,688.10",27.96
11/10/22,13:20:00,"2,669.60","2,689.30",27.99
11/10/22,13:30:00,"2,674.40","2,693.70",28.09
11/10/22,13:40:00,"2,672.00","2,691.80",28.06
11/10/22,13:50:00,"2,679.10","2,698.00",28.14
11/10/22,14:00:00,"2,684.50","2,703.60",28.23
11/10/22,14:10:00,"2,679.10","2,698.60",28.18
11/10/22,14:20:00,"2,679.10","2,699.20",28.15
11/10/22,14:30:00,"2,679.10","2,700.50",28.2
11/10/22,14:40:00,"2,682.10","2,700.50",28.22
11/10/22,14:50:00,"2,682.10","2,702.30",28.19
11/10/22,15:00:00,"2,682.10","2,701.10",28.19
11/10/22,15:10:00,"2,681.50","2,702.30",28.23
11/10/22,15:20:00,"2,684.50","2,703.60",28.27
11/10/22,15:30:00,"2,681.50","2,702.90",28.24
11/10/22,15:40:00,"2,682.10","2,700.50",28.2
11/10/22,15:50:00,"2,681.50","2,702.30",28.27
11/10/22,16:00:00,"2,681.50","2,699.20",28.24
11/10/22,16:10:00,"2,676.80","2,698.60",28.2
11/10/22,16:20:00,"2,679.10","2,699.20",28.24
11/10/22,16:30:00,"2,679.10","2,698.60",28.19
11/10/22,16:40:00,"2,679.10","2,699.80",28.18
11/10/22,16:50:00,"2,679.10","2,698.60",28.18
11/10/22,17:00:00,"2,676.80","2,698.00",28.17
11/10/22,17:10:00,"2,676.80","2,696.70",28.14
11/10/22,17:20:00,"2,671.40","2,691.80",28.09
11/10/22,17:30:00,"2,532.40","2,564.50",28.08
11/10/22,17:40:00,"2,676.20","2,696.10",28.08
11/10/22,17:50:00,"2,675.00","2,694.90",28.09
11/10/22,18:00:00,"2,675.60","2,694.30",28.08
11/10/22,18:10:00,"2,670.80","2,691.20",28.06
11/10/22,18:20:00,"2,667.80","2,688.70",28.04
11/10/22,18:30:00,"2,673.20","2,691.20",28.06
11/10/22,18:40:00,"2,670.20","2,689.30",28.04
11/10/22,18:50:00,"2,672.60","2,691.20",28.04
11/10/22,19:00:00,"2,670.20","2,690.60",28.03
11/10/22,19:10:00,"2,670.20","2,689.30",28.02
11/10/22,19:20:00,"2,670.20","2,688.70",28.01
11/10/22,19:30:00,"2,670.20","2,689.30",27.99
11/10/22,19:40:00,"2,672.60","2,691.20",27.98
11/10/22,19:50:00,"2,670.20","2,688.70",27.98
11/10/22,20:00:00,"2,667.20","2,686.20",27.97
11/10/22,20:10:00,"2,667.20","2,685.00",27.96
11/10/22,20:20:00,"2,667.20","2,685.60",27.94
11/10/22,20:30:00,"2,664.80","2,685.00",27.93
11/10/22,20:40:00,"2,664.80","2,683.70",27.91
11/10/22,20:50:00,"2,664.80","2,683.10",27.89
11/10/22,21:00:00,"2,664.20","2,681.90",27.88
11/10/22,21:10:00,"2,662.40","2,681.90",27.87
11/10/22,21:20:00,"2,662.40","2,681.30",27.86
11/10/22,21:30:00,"2,659.40","2,679.40",27.83
11/10/22,21:40:00,"2,659.40","2,679.40",27.81
11/10/22,21:50:00,"2,659.40","2,679.40",27.81
11/10/22,22:00:00,"2,659.40","2,678.80",27.8
11/10/22,22:10:00,"2,657.10","2,676.90",27.77
11/10/22,22:20:00,"2,639.80","2,658.40",27.76
11/10/22,22:30:00,"2,654.70","2,673.20",27.73
11/10/22,22:40:00,"2,652.30","2,670.10",27.72
11/10/22,22:50:00,"2,584.50","2,607.10",27.71
11/10/22,23:00:00,"2,507.60","2,536.80",27.7
11/10/22,23:10:00,"2,353.50","2,388.40",27.67
11/10/22,23:20:00,"2,364.00","2,397.00",27.66
11/10/22,23:30:00,"2,365.80","2,399.40",27.64
11/10/22,23:40:00,"2,368.10","2,401.30",27.62
11/10/22,23:50:00,"2,508.20","2,526.40",27.61
12/10/22,0:00:00,"2,499.40","2,519.60",27.59
12/10/22,0:10:00,"2,553.70","2,572.50",27.59
12/10/22,0:20:00,"2,646.90","2,663.90",27.56
12/10/22,0:30:00,"2,642.20","2,659.00",27.54
12/10/22,0:40:00,"2,637.40","2,656.50",27.54
12/10/22,0:50:00,"2,632.60","2,650.30",27.52
12/10/22,1:00:00,"2,397.90","2,436.10",27.51
12/10/22,1:10:00,"2,396.10","2,438.00",27.5
12/10/22,1:20:00,"2,363.40","2,419.60",27.49
12/10/22,1:30:00,"2,470.50","2,491.30",27.46
12/10/22,1:40:00,"2,635.60","2,652.20",27.45
12/10/22,1:50:00,"2,640.40","2,657.10",27.44
12/10/22,2:00:00,"2,492.30","2,520.20",27.41
12/10/22,2:10:00,"2,639.20","2,656.50",27.39
12/10/22,2:20:00,"2,636.80","2,654.60",27.38
12/10/22,2:30:00,"2,634.40","2,654.00",27.36
12/10/22,2:40:00,"2,632.60","2,652.20",27.35
12/10/22,2:50:00,"2,634.40","2,652.20",27.33
12/10/22,3:00:00,"2,634.40","2,651.60",27.3
12/10/22,3:10:00,"2,634.40","2,651.60",27.28
12/10/22,3:20:00,"2,636.80","2,654.00",27.28
12/10/22,3:30:00,"2,525.90","2,541.70",27.25
12/10/22,3:40:00,"2,627.30","2,646.60",27.23
12/10/22,3:50:00,"2,624.90","2,643.50",27.2
12/10/22,4:00:00,"2,624.90","2,642.90",27.19
12/10/22,4:10:00,"2,624.90","2,642.90",27.17
12/10/22,4:20:00,"2,621.90","2,639.80",27.14
12/10/22,4:30:00,"2,617.80","2,635.50",27.12
12/10/22,4:40:00,"2,617.20","2,636.10",27.1
12/10/22,4:50:00,"2,617.20","2,637.30",27.07
12/10/22,5:00:00,"2,617.20","2,634.20",27.04
12/10/22,5:10:00,"2,614.80","2,633.00",27.03
12/10/22,5:20:00,"2,617.20","2,634.20",27.01
12/10/22,5:30:00,"2,612.40","2,631.20",26.99
12/10/22,5:40:00,"2,617.20","2,635.50",26.98
12/10/22,5:50:00,"2,616.60","2,635.50",26.98
12/10/22,6:00:00,"2,610.00","2,629.30",26.93
12/10/22,6:10:00,"2,614.20","2,633.00",26.92
12/10/22,6:20:00,"2,617.20","2,636.10",26.91
12/10/22,6:30:00,"2,618.90","2,638.60",26.89
12/10/22,6:40:00,"2,349.40","2,361.00",26.88
12/10/22,6:50:00,"2,414.20","2,424.50",26.87
12/10/22,7:00:00,"2,520.00","2,534.40",26.87
12/10/22,7:10:00,"2,270.50","2,305.50",26.86
12/10/22,7:20:00,"2,616.60","2,634.90",26.82
12/10/22,7:30:00,"2,616.60","2,635.50",26.82
12/10/22,7:40:00,"2,609.40","2,626.20",26.82
12/10/22,7:50:00,"2,614.20","2,631.20",26.83
12/10/22,8:00:00,"2,611.80","2,630.50",26.82
12/10/22,8:10:00,"2,609.40","2,628.10",26.81
12/10/22,8:20:00,"2,607.10","2,625.60",26.82
12/10/22,8:30:00,"2,607.10","2,623.70",26.83
12/10/22,8:40:00,"2,609.40","2,626.20",26.83
12/10/22,8:50:00,"2,614.20","2,631.20",26.86
12/10/22,9:00:00,"2,621.30","2,639.80",26.92
12/10/22,9:10:00,"2,614.20","2,633.00",26.88
12/10/22,9:20:00,"2,616.60","2,634.90",26.91
12/10/22,9:30:00,"2,618.90","2,636.10",26.94
12/10/22,9:40:00,"2,621.30","2,638.60",27.01
12/10/22,9:50:00,"2,621.30","2,640.40",27.08
12/10/22,10:00:00,"2,621.30","2,641.70",27.1
12/10/22,10:10:00,"2,623.70","2,641.70",27.12
12/10/22,10:20:00,"2,628.50","2,647.20",27.17
12/10/22,10:30:00,"2,628.50","2,648.50",27.17
12/10/22,10:40:00,"2,633.20","2,652.80",27.25
12/10/22,10:50:00,"2,641.00","2,658.40",27.34
12/10/22,11:00:00,"2,638.00","2,657.70",27.34
12/10/22,11:10:00,"2,635.60","2,655.90",27.31
12/10/22,11:20:00,"2,638.00","2,656.50",27.34
12/10/22,11:30:00,"2,641.00","2,659.00",27.39
12/10/22,11:40:00,"2,641.00","2,659.60",27.39
12/10/22,11:50:00,"2,641.00","2,660.80",27.41
12/10/22,12:00:00,"2,645.10","2,663.30",27.48
12/10/22,12:10:00,"2,645.10","2,665.80",27.48
12/10/22,12:20:00,"2,645.70","2,664.50",27.5
12/10/22,12:30:00,"2,643.30","2,663.30",27.49
12/10/22,12:40:00,"2,642.70","2,662.70",27.51
12/10/22,12:50:00,"2,647.50","2,666.40",27.54
12/10/22,13:00:00,"2,647.50","2,667.00",27.55
12/10/22,13:10:00,"2,645.10","2,664.50",27.59
12/10/22,13:20:00,"2,649.90","2,668.90",27.6
12/10/22,13:30:00,"2,646.90","2,667.60",27.59
12/10/22,13:40:00,"2,649.90","2,669.50",27.6
12/10/22,13:50:00,"2,649.90","2,669.50",27.62
12/10/22,14:00:00,"2,649.90","2,670.10",27.65
12/10/22,14:10:00,"2,649.90","2,669.50",27.61
12/10/22,14:20:00,"2,651.10","2,671.40",27.64
12/10/22,14:30:00,"2,651.10","2,670.70",27.65
12/10/22,14:40:00,"2,651.10","2,672.60",27.66
12/10/22,14:50:00,"2,651.10","2,671.40",27.67
12/10/22,15:00:00,"2,653.50","2,672.60",27.65
12/10/22,15:10:00,"2,653.50","2,670.70",27.64
12/10/22,15:20:00,"2,651.10","2,669.50",27.66
12/10/22,15:30:00,"2,651.10","2,670.10",27.69
12/10/22,15:40:00,"2,648.70","2,668.90",27.65
12/10/22,15:50:00,"2,645.70","2,665.80",27.64
12/10/22,16:00:00,"2,645.70","2,667.00",27.64
12/10/22,16:10:00,"2,645.70","2,665.80",27.64
12/10/22,16:20:00,"2,645.70","2,663.90",27.62
12/10/22,16:30:00,"2,542.50","2,563.30",27.64
12/10/22,16:40:00,"2,643.30","2,663.90",27.64
12/10/22,16:50:00,"2,643.30","2,662.10",27.64
12/10/22,17:00:00,"2,648.10","2,666.40",27.64
12/10/22,17:10:00,"2,643.30","2,662.10",27.61
12/10/22,17:20:00,"2,641.00","2,659.60",27.61
12/10/22,17:30:00,"2,641.00","2,659.00",27.6
12/10/22,17:40:00,"2,638.60","2,656.50",27.59
12/10/22,17:50:00,"2,626.70","2,645.40",27.59
12/10/22,18:00:00,"2,635.60","2,655.30",27.59
12/10/22,18:10:00,"2,636.20","2,654.60",27.55
12/10/22,18:20:00,"2,633.80","2,652.80",27.55
12/10/22,18:30:00,"2,636.20","2,654.60",27.55
12/10/22,18:40:00,"2,638.60","2,656.50",27.54
12/10/22,18:50:00,"2,636.20","2,654.00",27.52
12/10/22,19:00:00,"2,633.80","2,652.20",27.52
12/10/22,19:10:00,"2,633.80","2,652.20",27.52
12/10/22,19:20:00,"2,633.20","2,652.80",27.51
12/10/22,19:30:00,"2,636.20","2,652.20",27.5
12/10/22,19:40:00,"2,633.80","2,652.20",27.5
12/10/22,19:50:00,"2,633.20","2,651.60",27.49
12/10/22,20:00:00,"2,633.20","2,651.60",27.48
12/10/22,20:10:00,"2,633.80","2,651.60",27.48
12/10/22,20:20:00,"2,633.80","2,650.30",27.46
12/10/22,20:30:00,"2,630.80","2,650.30",27.45
12/10/22,20:40:00,"2,630.80","2,650.30",27.44
12/10/22,20:50:00,"2,630.80","2,649.70",27.43
12/10/22,21:00:00,"2,630.80","2,649.70",27.43
12/10/22,21:10:00,"2,630.80","2,649.10",27.41
12/10/22,21:20:00,"2,628.50","2,649.10",27.4
12/10/22,21:30:00,"2,628.50","2,647.80",27.39
12/10/22,21:40:00,"2,630.80","2,647.20",27.39
12/10/22,21:50:00,"2,628.50","2,647.80",27.39
12/10/22,22:00:00,"2,612.40","2,634.90",27.38
12/10/22,22:10:00,"2,613.00","2,634.90",27.36
12/10/22,22:20:00,"2,626.10","2,647.20",27.35
12/10/22,22:30:00,"2,628.50","2,645.40",27.35
12/10/22,22:40:00,"2,628.50","2,646.00",27.34
12/10/22,22:50:00,"2,628.50","2,646.00",27.33
12/10/22,23:00:00,"2,628.50","2,646.00",27.34
12/10/22,23:10:00,"2,623.10","2,644.80",27.31
12/10/22,23:20:00,"2,626.10","2,644.80",27.31
12/10/22,23:30:00,"2,626.10","2,643.50",27.3
12/10/22,23:40:00,"2,625.50","2,644.80",27.3
12/10/22,23:50:00,"2,623.70","2,642.90",27.28
13-10-22,0:00:00,"2,623.10","2,642.30",27.27
13-10-22,0:10:00,"2,625.50","2,642.30",27.25
13-10-22,0:20:00,"2,621.30","2,641.00",27.24
13-10-22,0:30:00,"2,620.70","2,641.00",27.24
13-10-22,0:40:00,"2,621.30","2,640.40",27.23
13-10-22,0:50:00,"2,620.70","2,639.20",27.22
13-10-22,1:00:00,"2,620.70","2,639.20",27.19
13-10-22,1:10:00,"2,620.70","2,638.60",27.18
13-10-22,1:20:00,"2,618.30","2,638.00",27.17
13-10-22,1:30:00,"2,495.30","2,511.00",27.15
13-10-22,1:40:00,"2,618.30","2,636.10",27.14
