Date,Time,Temp,mV,pH
10-10-22,7:10:00,25.84,-27.3,7.46
10-10-22,7:20:00,25.82,-27.74,7.47
10-10-22,7:30:00,25.82,-27.72,7.47
10-10-22,7:40:00,25.82,-27.38,7.46
10-10-22,7:50:00,25.82,-27.61,7.47
10-10-22,8:00:00,25.82,-27.64,7.47
10-10-22,8:10:00,25.82,-27.49,7.46
10-10-22,8:20:00,25.82,-27.7,7.47
10-10-22,8:30:00,25.79,-27.55,7.46
10-10-22,8:40:00,25.82,-27.39,7.46
10-10-22,8:50:00,25.82,-27.86,7.47
10-10-22,9:00:00,25.87,-27.52,7.46
10-10-22,9:10:00,25.87,-27.2,7.46
10-10-22,9:20:00,25.91,-27.09,7.46
10-10-22,9:30:00,25.99,-27.36,7.46
10-10-22,9:40:00,26.04,-27.3,7.46
10-10-22,9:50:00,26.13,-27.56,7.46
10-10-22,10:00:00,26.21,-27.49,7.46
10-10-22,10:10:00,26.23,-27.88,7.47
10-10-22,10:20:00,26.3,-27.92,7.47
10-10-22,10:30:00,26.38,-27.63,7.46
10-10-22,10:40:00,26.45,-27.75,7.47
10-10-22,10:50:00,26.5,-27.2,7.46
10-10-22,11:00:00,26.52,-27.31,7.46
10-10-22,11:10:00,26.57,-26.97,7.45
10-10-22,11:20:00,26.67,-27.22,7.46
10-10-22,11:30:00,26.67,-27.05,7.45
10-10-22,11:40:00,26.74,-26.42,7.44
10-10-22,11:50:00,26.79,-27.49,7.46
10-10-22,12:00:00,26.79,-27.06,7.45
10-10-22,12:10:00,26.79,-27.13,7.46
10-10-22,12:20:00,26.84,-27.8,7.47
10-10-22,12:30:00,26.84,-27.61,7.46
10-10-22,12:40:00,26.96,-27.61,7.46
10-10-22,12:50:00,26.92,-28.02,7.47
10-10-22,13:00:00,26.99,-29.2,7.49
10-10-22,13:10:00,26.99,-28.95,7.49
10-10-22,13:20:00,27.21,-29,7.49
10-10-22,13:30:00,27.23,-29.19,7.49
10-10-22,13:40:00,27.16,-29.49,7.49
10-10-22,13:50:00,27.16,-30.05,7.5
10-10-22,14:00:00,27.31,-30.81,7.52
10-10-22,14:10:00,27.31,-30.36,7.51
10-10-22,14:20:00,27.28,-30.61,7.51
10-10-22,14:30:00,27.14,-30.86,7.52
10-10-22,14:40:00,27.14,-30.81,7.52
10-10-22,14:50:00,27.21,-30.77,7.52
10-10-22,15:00:00,27.14,-29.95,7.5
10-10-22,15:10:00,27.19,-29.77,7.5
10-10-22,15:20:00,27.21,-29.59,7.5
10-10-22,15:30:00,27.23,-30.34,7.51
10-10-22,15:40:00,27.28,-30.36,7.51
10-10-22,15:50:00,27.23,-30.59,7.51
10-10-22,16:00:00,27.26,-30.53,7.51
10-10-22,16:10:00,27.28,-30.42,7.51
10-10-22,16:20:00,27.31,-30.52,7.51
10-10-22,16:30:00,27.26,-30.52,7.51
10-10-22,16:40:00,27.31,-30.38,7.51
10-10-22,16:50:00,27.31,-30.55,7.51
10-10-22,17:00:00,27.31,-30.22,7.51
10-10-22,17:10:00,27.33,-30.3,7.51
10-10-22,17:20:00,27.31,-30.24,7.51
10-10-22,17:30:00,27.33,-30,7.5
10-10-22,17:40:00,27.36,-30.41,7.51
10-10-22,17:50:00,27.33,-30.25,7.51
10-10-22,18:00:00,27.33,-30.02,7.5
10-10-22,18:10:00,27.31,-30.06,7.5
10-10-22,18:20:00,27.33,-29.75,7.5
10-10-22,18:30:00,27.33,-29.36,7.49
10-10-22,18:40:00,27.33,-29.42,7.49
10-10-22,18:50:00,27.31,-29.95,7.5
10-10-22,19:00:00,27.33,-30,7.5
10-10-22,19:10:00,27.33,-30.09,7.5
10-10-22,19:20:00,27.31,-29.95,7.5
10-10-22,19:30:00,27.33,-28.88,7.48
10-10-22,19:40:00,27.36,-29.13,7.49
10-10-22,19:50:00,27.33,-28.45,7.48
10-10-22,20:00:00,27.33,-29.31,7.49
10-10-22,20:10:00,27.33,-29.56,7.5
10-10-22,20:20:00,27.31,-29.7,7.5
10-10-22,20:30:00,27.31,-29.38,7.49
10-10-22,20:40:00,27.28,-29.36,7.49
10-10-22,20:50:00,27.28,-29.41,7.49
10-10-22,21:00:00,27.28,-29.17,7.49
10-10-22,21:10:00,27.26,-28.86,7.48
10-10-22,21:20:00,27.26,-29.08,7.49
10-10-22,21:30:00,27.26,-29.06,7.49
10-10-22,21:40:00,27.23,-28.88,7.48
10-10-22,21:50:00,27.21,-29.09,7.49
10-10-22,22:00:00,27.21,-28.7,7.48
10-10-22,22:10:00,27.21,-28.91,7.48
10-10-22,22:20:00,27.19,-28.19,7.47
10-10-22,22:30:00,27.19,-28.56,7.48
10-10-22,22:40:00,27.16,-28.39,7.48
10-10-22,22:50:00,27.16,-28.27,7.47
10-10-22,23:00:00,27.14,-28.33,7.48
10-10-22,23:10:00,27.14,-28.44,7.48
10-10-22,23:20:00,27.11,-28.55,7.48
10-10-22,23:30:00,27.11,-28.05,7.47
10-10-22,23:40:00,27.11,-28.24,7.47
10-10-22,23:50:00,27.09,-28.52,7.48
11-10-22,0:00:00,27.09,-28.64,7.48
11-10-22,0:10:00,27.06,-28.28,7.47
11-10-22,0:20:00,27.04,-28.24,7.47
11-10-22,0:30:00,27.04,-28.19,7.47
11-10-22,0:40:00,27.01,-28,7.47
11-10-22,0:50:00,27.01,-28.41,7.48
11-10-22,1:00:00,26.99,-28.27,7.47
11-10-22,1:10:00,26.99,-28.2,7.47
11-10-22,1:20:00,26.96,-28.33,7.48
11-10-22,1:30:00,26.96,-28.36,7.48
11-10-22,1:40:00,26.94,-27.99,7.47
11-10-22,1:50:00,26.92,-28.45,7.48
11-10-22,2:00:00,26.92,-27.99,7.47
11-10-22,2:10:00,26.89,-27.72,7.47
11-10-22,2:20:00,26.89,-27.74,7.47
11-10-22,2:30:00,26.87,-27.81,7.47
11-10-22,2:40:00,26.84,-27.75,7.47
11-10-22,2:50:00,26.84,-28.19,7.47
11-10-22,3:00:00,26.82,-28.06,7.47
11-10-22,3:10:00,26.79,-28.47,7.48
11-10-22,3:20:00,26.77,-28.84,7.48
11-10-22,3:30:00,26.77,-28.27,7.47
11-10-22,3:40:00,26.72,-29.16,7.49
11-10-22,3:50:00,26.72,-28.8,7.48
11-10-22,4:00:00,26.7,-28.69,7.48
11-10-22,4:10:00,26.7,-28.39,7.48
11-10-22,4:20:00,26.67,-28.36,7.48
11-10-22,4:30:00,26.67,-28.02,7.47
11-10-22,4:40:00,26.65,-28.34,7.48
11-10-22,4:50:00,26.65,-27.63,7.46
11-10-22,5:00:00,26.62,-27.67,7.47
11-10-22,5:10:00,26.6,-28.06,7.47
11-10-22,5:20:00,26.6,-27.86,7.47
11-10-22,5:30:00,26.57,-27.52,7.46
11-10-22,5:40:00,26.55,-27.39,7.46
11-10-22,5:50:00,26.55,-27.45,7.46
11-10-22,6:00:00,26.55,-27.44,7.46
11-10-22,6:10:00,26.5,-27.77,7.47
11-10-22,6:20:00,26.5,-27.63,7.46
11-10-22,6:30:00,26.5,-27.55,7.46
11-10-22,6:40:00,26.48,-27,7.45
11-10-22,6:50:00,26.48,-27.75,7.47
11-10-22,7:00:00,26.48,-27.83,7.47
11-10-22,7:10:00,26.48,-27.44,7.46
11-10-22,7:20:00,26.45,-27.91,7.47
11-10-22,7:30:00,26.45,-27.64,7.46
11-10-22,7:40:00,26.45,-27.49,7.46
11-10-22,7:50:00,26.45,-27.67,7.47
11-10-22,8:00:00,26.43,-27.69,7.47
11-10-22,8:10:00,26.45,-27.5,7.46
11-10-22,8:20:00,26.48,-27.58,7.46
11-10-22,8:30:00,26.48,-27.36,7.46
11-10-22,8:40:00,26.5,-27.17,7.46
11-10-22,8:50:00,26.52,-27.27,7.46
11-10-22,9:00:00,26.55,-27.31,7.46
11-10-22,9:10:00,26.6,-27.69,7.47
11-10-22,9:20:00,26.67,-27.84,7.47
11-10-22,9:30:00,26.72,-29.5,7.5
11-10-22,9:40:00,26.77,-29.81,7.5
11-10-22,9:50:00,26.82,-29.44,7.49
11-10-22,10:00:00,26.87,-28.86,7.48
11-10-22,10:10:00,26.92,-28.55,7.48
11-10-22,10:20:00,26.94,-28.5,7.48
11-10-22,10:30:00,27.01,-28.33,7.48
11-10-22,10:40:00,27.09,-28.31,7.48
11-10-22,10:50:00,27.09,-28.38,7.48
11-10-22,11:00:00,27.16,-28.61,7.48
11-10-22,11:10:00,27.19,-28.66,7.48
11-10-22,11:20:00,27.26,-28.69,7.48
11-10-22,11:30:00,27.28,-28.66,7.48
11-10-22,11:40:00,27.36,-28.77,7.48
11-10-22,11:50:00,27.43,-29.33,7.49
11-10-22,12:00:00,27.41,-28.7,7.48
11-10-22,12:10:00,27.46,-29.33,7.49
11-10-22,12:20:00,27.48,-28.97,7.49
11-10-22,12:30:00,27.51,-29.91,7.5
11-10-22,12:40:00,27.55,-29.67,7.5
11-10-22,12:50:00,27.58,-29.83,7.5
11-10-22,13:00:00,27.63,-30.91,7.52
11-10-22,13:10:00,27.68,-30.69,7.51
11-10-22,13:20:00,27.73,-30.95,7.52
11-10-22,13:30:00,27.68,-30.5,7.51
11-10-22,13:40:00,27.73,-31.38,7.53
11-10-22,13:50:00,27.85,-31.64,7.53
11-10-22,14:00:00,27.92,-31.88,7.53
11-10-22,14:10:00,27.87,-31.28,7.52
11-10-22,14:20:00,27.87,-31.5,7.53
11-10-22,14:30:00,27.87,-31.28,7.52
11-10-22,14:40:00,27.9,-32.2,7.54
11-10-22,14:50:00,27.92,-31.3,7.52
11-10-22,15:00:00,27.92,-30.99,7.52
11-10-22,15:10:00,27.92,-31.45,7.53
11-10-22,15:20:00,27.92,-31.7,7.53
11-10-22,15:30:00,27.95,-31.39,7.53
11-10-22,15:40:00,27.9,-31.67,7.53
11-10-22,15:50:00,27.97,-32.05,7.54
11-10-22,16:00:00,27.95,-31.59,7.53
11-10-22,16:10:00,27.92,-31.24,7.52
11-10-22,16:20:00,27.92,-32.06,7.54
11-10-22,16:30:00,27.92,-31.77,7.53
11-10-22,16:40:00,27.92,-31.66,7.53
11-10-22,16:50:00,27.9,-31.88,7.53
11-10-22,17:00:00,27.9,-31.66,7.53
11-10-22,17:10:00,27.87,-31.45,7.53
11-10-22,17:20:00,27.85,-31.02,7.52
11-10-22,17:30:00,27.83,-31.41,7.53
11-10-22,17:40:00,27.8,-31.72,7.53
11-10-22,17:50:00,27.8,-31.41,7.53
11-10-22,18:00:00,27.78,-31.28,7.52
11-10-22,18:10:00,27.8,-30.63,7.51
11-10-22,18:20:00,27.8,-30.49,7.51
11-10-22,18:30:00,27.78,-30.5,7.51
11-10-22,18:40:00,27.8,-30.31,7.51
11-10-22,18:50:00,27.78,-30.39,7.51
11-10-22,19:00:00,27.78,-29.53,7.49
11-10-22,19:10:00,27.78,-29.74,7.5
11-10-22,19:20:00,27.75,-29.33,7.49
11-10-22,19:30:00,27.75,-29.52,7.49
11-10-22,19:40:00,27.73,-29.44,7.49
11-10-22,19:50:00,27.73,-29.17,7.49
11-10-22,20:00:00,27.73,-28.95,7.48
11-10-22,20:10:00,27.7,-29.06,7.49
11-10-22,20:20:00,27.68,-28.88,7.48
11-10-22,20:30:00,27.68,-28.36,7.48
11-10-22,20:40:00,27.65,-28.52,7.48
11-10-22,20:50:00,27.65,-28.47,7.48
11-10-22,21:00:00,27.63,-28.64,7.48
11-10-22,21:10:00,27.6,-28.66,7.48
11-10-22,21:20:00,27.6,-28.64,7.48
11-10-22,21:30:00,27.58,-28.56,7.48
11-10-22,21:40:00,27.55,-28.66,7.48
11-10-22,21:50:00,27.55,-28.45,7.48
11-10-22,22:00:00,27.53,-28.66,7.48
11-10-22,22:10:00,27.53,-28.55,7.48
11-10-22,22:20:00,27.51,-28.56,7.48
11-10-22,22:30:00,27.48,-28.36,7.48
11-10-22,22:40:00,27.46,-28.44,7.48
11-10-22,22:50:00,27.46,-28.47,7.48
11-10-22,23:00:00,27.43,-28.25,7.47
11-10-22,23:10:00,27.43,-28.24,7.47
11-10-22,23:20:00,27.41,-28.49,7.48
11-10-22,23:30:00,27.38,-28.27,7.47
11-10-22,23:40:00,27.38,-28.58,7.48
11-10-22,23:50:00,27.36,-28.59,7.48
12-10-22,0:00:00,27.33,-28.31,7.47
12-10-22,0:10:00,27.31,-28.49,7.48
12-10-22,0:20:00,27.31,-28.44,7.48
12-10-22,0:30:00,27.28,-28.09,7.47
12-10-22,0:40:00,27.28,-27.97,7.47
12-10-22,0:50:00,27.26,-28.05,7.47
12-10-22,1:00:00,27.26,-27.66,7.46
12-10-22,1:10:00,27.23,-27.81,7.47
12-10-22,1:20:00,27.23,-27.72,7.46
12-10-22,1:30:00,27.21,-27.53,7.46
12-10-22,1:40:00,27.19,-27.42,7.46
12-10-22,1:50:00,27.19,-27.58,7.46
12-10-22,2:00:00,27.16,-27.75,7.47
12-10-22,2:10:00,27.14,-27.83,7.47
12-10-22,2:20:00,27.14,-27.95,7.47
12-10-22,2:30:00,27.11,-27.69,7.46
12-10-22,2:40:00,27.09,-27.78,7.47
12-10-22,2:50:00,27.06,-27.55,7.46
12-10-22,3:00:00,27.06,-27.55,7.46
12-10-22,3:10:00,27.04,-27.86,7.47
12-10-22,3:20:00,27.01,-27.59,7.46
12-10-22,3:30:00,26.99,-28.19,7.47
12-10-22,3:40:00,26.96,-27.59,7.46
12-10-22,3:50:00,26.94,-28,7.47
12-10-22,4:00:00,26.92,-28.52,7.48
12-10-22,4:10:00,26.92,-28.16,7.47
12-10-22,4:20:00,26.89,-28.03,7.47
12-10-22,4:30:00,26.87,-27.64,7.46
12-10-22,4:40:00,26.84,-27.28,7.46
12-10-22,4:50:00,26.82,-27.16,7.46
12-10-22,5:00:00,26.79,-27.33,7.46
12-10-22,5:10:00,26.77,-28.05,7.47
12-10-22,5:20:00,26.77,-27.99,7.47
12-10-22,5:30:00,26.74,-27.88,7.47
12-10-22,5:40:00,26.72,-28.11,7.47
12-10-22,5:50:00,26.72,-28.02,7.47
12-10-22,6:00:00,26.7,-28.33,7.48
12-10-22,6:10:00,26.67,-28.25,7.47
12-10-22,6:20:00,26.65,-28.2,7.47
12-10-22,6:30:00,26.65,-29,7.49
12-10-22,6:40:00,26.6,-28.72,7.48
12-10-22,6:50:00,26.62,-28.44,7.48
12-10-22,7:00:00,26.6,-28.11,7.47
12-10-22,7:10:00,26.57,-28.44,7.48
12-10-22,7:20:00,26.57,-28.09,7.47
12-10-22,7:30:00,26.55,-28.09,7.47
12-10-22,7:40:00,26.55,-27.97,7.47
12-10-22,7:50:00,26.55,-28.08,7.47
12-10-22,8:00:00,26.55,-27.94,7.47
12-10-22,8:10:00,26.55,-27.94,7.47
12-10-22,8:20:00,26.55,-28.05,7.47
12-10-22,8:30:00,26.55,-27.69,7.47
12-10-22,8:40:00,26.55,-27.92,7.47
12-10-22,8:50:00,26.57,-27.55,7.46
12-10-22,9:00:00,26.62,-27.72,7.47
12-10-22,9:10:00,26.6,-27.78,7.47
12-10-22,9:20:00,26.62,-28.03,7.47
12-10-22,9:30:00,26.65,-27.64,7.46
12-10-22,9:40:00,26.7,-27.5,7.46
12-10-22,9:50:00,26.74,-27.33,7.46
12-10-22,10:00:00,26.79,-28.27,7.47
12-10-22,10:10:00,26.84,-28.69,7.48
12-10-22,10:20:00,26.89,-28.13,7.47
12-10-22,10:30:00,26.92,-28.44,7.48
12-10-22,10:40:00,26.94,-28.42,7.48
12-10-22,10:50:00,27.01,-28.64,7.48
12-10-22,11:00:00,27.06,-28.84,7.48
12-10-22,11:10:00,27.06,-28.55,7.48
12-10-22,11:20:00,27.06,-28.91,7.49
12-10-22,11:30:00,27.09,-28.63,7.48
12-10-22,11:40:00,27.11,-29.06,7.49
12-10-22,11:50:00,27.14,-29.31,7.49
12-10-22,12:00:00,27.16,-29.09,7.49
12-10-22,12:10:00,27.19,-29.5,7.49
12-10-22,12:20:00,27.21,-29.67,7.5
12-10-22,12:30:00,27.21,-30.09,7.5
12-10-22,12:40:00,27.23,-30.16,7.51
12-10-22,12:50:00,27.26,-30.13,7.51
12-10-22,13:00:00,27.28,-30.77,7.52
12-10-22,13:10:00,27.28,-30.33,7.51
12-10-22,13:20:00,27.28,-30.42,7.51
12-10-22,13:30:00,27.31,-30.89,7.52
12-10-22,13:40:00,27.31,-30.55,7.51
12-10-22,13:50:00,27.33,-30.56,7.51
12-10-22,14:00:00,27.33,-30.44,7.51
12-10-22,14:10:00,27.31,-30.19,7.51
12-10-22,14:20:00,27.33,-30.47,7.51
12-10-22,14:30:00,27.36,-30.36,7.51
12-10-22,14:40:00,27.36,-30.42,7.51
12-10-22,14:50:00,27.38,-31.03,7.52
12-10-22,15:00:00,27.38,-31.22,7.52
12-10-22,15:10:00,27.36,-31.08,7.52
12-10-22,15:20:00,27.38,-31.55,7.53
12-10-22,15:30:00,27.36,-31.24,7.52
12-10-22,15:40:00,27.36,-31.02,7.52
12-10-22,15:50:00,27.36,-31.22,7.52
12-10-22,16:00:00,27.36,-30.59,7.51
12-10-22,16:10:00,27.36,-30.86,7.52
12-10-22,16:20:00,27.36,-30.95,7.52
12-10-22,16:30:00,27.36,-31.41,7.53
12-10-22,16:40:00,27.36,-31.19,7.52
12-10-22,16:50:00,27.36,-31.22,7.52
12-10-22,17:00:00,27.33,-31.72,7.53
12-10-22,17:10:00,27.36,-31.45,7.53
12-10-22,17:20:00,27.36,-31.86,7.53
12-10-22,17:30:00,27.36,-31.41,7.53
12-10-22,17:40:00,27.31,-31.64,7.53
12-10-22,17:50:00,27.31,-31.89,7.53
12-10-22,18:00:00,27.31,-31.74,7.53
12-10-22,18:10:00,27.28,-31.42,7.53
12-10-22,18:20:00,27.28,-31.41,7.53
12-10-22,18:30:00,27.28,-31.19,7.52
12-10-22,18:40:00,27.26,-31.22,7.52
12-10-22,18:50:00,27.28,-31.2,7.52
12-10-22,19:00:00,27.26,-30.59,7.51
12-10-22,19:10:00,27.26,-30.53,7.51
12-10-22,19:20:00,27.26,-30.55,7.51
12-10-22,19:30:00,27.23,-30.03,7.5
12-10-22,19:40:00,27.23,-29.83,7.5
12-10-22,19:50:00,27.23,-30.03,7.5
12-10-22,20:00:00,27.23,-29.72,7.5
12-10-22,20:10:00,27.21,-29.47,7.49
12-10-22,20:20:00,27.21,-29.33,7.49
12-10-22,20:30:00,27.19,-29,7.49
12-10-22,20:40:00,27.19,-28.61,7.48
12-10-22,20:50:00,27.19,-28.75,7.48
12-10-22,21:00:00,27.16,-28.8,7.48
12-10-22,21:10:00,27.16,-28.67,7.48
12-10-22,21:20:00,27.14,-28.7,7.48
12-10-22,21:30:00,27.14,-28.52,7.48
12-10-22,21:40:00,27.14,-28.49,7.48
12-10-22,21:50:00,27.14,-28.39,7.48
12-10-22,22:00:00,27.11,-28.13,7.47
12-10-22,22:10:00,27.11,-28.16,7.47
12-10-22,22:20:00,27.11,-28.08,7.47
12-10-22,22:30:00,27.09,-28.2,7.47
12-10-22,22:40:00,27.09,-28.41,7.48
12-10-22,22:50:00,27.06,-27.97,7.47
12-10-22,23:00:00,27.06,-27.72,7.47
12-10-22,23:10:00,27.06,-27.42,7.46
12-10-22,23:20:00,27.06,-27.74,7.47
12-10-22,23:30:00,27.04,-27.92,7.47
12-10-22,23:40:00,27.04,-27.88,7.47
12-10-22,23:50:00,27.01,-27.83,7.47
13-10-22,0:00:00,27.01,-28.03,7.47
13-10-22,0:10:00,26.99,-27.97,7.47
13-10-22,0:20:00,26.99,-27.92,7.47
13-10-22,0:30:00,26.96,-28.33,7.48
13-10-22,0:40:00,26.96,-28.09,7.47
13-10-22,0:50:00,26.96,-27.77,7.47
13-10-22,1:00:00,26.94,-27.8,7.47
13-10-22,1:10:00,26.94,-27.84,7.47
13-10-22,1:20:00,26.92,-28.08,7.47
13-10-22,1:30:00,26.89,-27.69,7.47
13-10-22,1:40:00,26.87,-27.92,7.47
13-10-22,1:50:00,26.84,-28.17,7.47
13-10-22,2:00:00,26.84,-27.42,7.46
13-10-22,2:10:00,26.84,-28.05,7.47
13-10-22,2:20:00,26.82,-27.97,7.47
13-10-22,2:30:00,26.79,-27.5,7.46
13-10-22,2:40:00,26.79,-28.06,7.47
13-10-22,2:50:00,26.77,-28.24,7.47
13-10-22,3:00:00,26.77,-27.99,7.47
13-10-22,3:10:00,26.74,-28.17,7.47
13-10-22,3:20:00,26.74,-28.36,7.48
13-10-22,3:30:00,26.72,-27.69,7.47
13-10-22,3:40:00,26.7,-27.2,7.46
13-10-22,3:50:00,26.67,-28.24,7.47
13-10-22,4:00:00,26.65,-27.27,7.46
13-10-22,4:10:00,26.65,-27.08,7.46
13-10-22,4:20:00,26.62,-27.3,7.46
13-10-22,4:30:00,26.62,-27.13,7.46
13-10-22,4:40:00,26.6,-27.16,7.46
13-10-22,4:50:00,26.57,-27.89,7.47
13-10-22,5:00:00,26.55,-28.45,7.48
13-10-22,5:10:00,26.52,-27.38,7.46
13-10-22,5:20:00,26.52,-27.49,7.46
13-10-22,5:30:00,26.5,-27.64,7.46
13-10-22,5:40:00,26.5,-27.49,7.46
13-10-22,5:50:00,26.48,-27.58,7.46
13-10-22,6:00:00,26.45,-28.58,7.48
13-10-22,6:10:00,26.45,-27.69,7.47
13-10-22,6:20:00,26.43,-28.16,7.47
13-10-22,6:30:00,26.43,-28.31,7.48
13-10-22,6:40:00,26.4,-28.25,7.48
13-10-22,6:50:00,26.4,-27.99,7.47
13-10-22,7:00:00,26.38,-28.03,7.47
13-10-22,7:10:00,26.38,-27.95,7.47
13-10-22,7:20:00,26.35,-28.19,7.47
13-10-22,7:30:00,26.35,-28.03,7.47
13-10-22,7:40:00,26.33,-27.84,7.47
13-10-22,7:50:00,26.33,-27.67,7.47
13-10-22,8:00:00,26.35,-27.61,7.46
13-10-22,8:10:00,26.38,-27.31,7.46
13-10-22,8:20:00,26.38,-27,7.45
13-10-22,8:30:00,26.4,-27.28,7.46
13-10-22,8:40:00,26.43,-27.66,7.47
13-10-22,8:50:00,26.45,-27.49,7.46
13-10-22,9:00:00,26.5,-27.66,7.47
13-10-22,9:10:00,26.55,-27.64,7.46
13-10-22,9:20:00,26.6,-27.84,7.47
13-10-22,9:30:00,26.65,-27.55,7.46
13-10-22,9:40:00,26.72,-27.99,7.47
13-10-22,9:50:00,26.77,-28.45,7.48
13-10-22,10:00:00,26.84,-28.36,7.48
13-10-22,10:10:00,26.92,-28.59,7.48
13-10-22,10:20:00,26.94,-27.95,7.47
13-10-22,10:30:00,26.99,-27.83,7.47
13-10-22,10:40:00,27.04,-27.33,7.46
13-10-22,10:50:00,27.09,-27.03,7.45
13-10-22,11:00:00,27.14,-26.83,7.45
13-10-22,11:10:00,27.19,-26.34,7.44
13-10-22,11:20:00,27.23,-26.25,7.44
13-10-22,11:30:00,27.23,-26.47,7.44
13-10-22,11:40:00,27.28,-26.56,7.45
13-10-22,11:50:00,27.33,-26.99,7.45
13-10-22,12:00:00,27.36,-26.47,7.44
13-10-22,12:10:00,27.38,-26.63,7.45
13-10-22,12:20:00,27.46,-26.97,7.45
13-10-22,12:30:00,27.43,-26.99,7.45
13-10-22,12:40:00,27.46,-27.47,7.46
13-10-22,12:50:00,27.51,-27.42,7.46
13-10-22,13:00:00,27.51,-27.75,7.47
13-10-22,13:10:00,27.55,-27.91,7.47
13-10-22,13:20:00,27.65,-27.59,7.46
13-10-22,13:30:00,27.78,-27.08,7.45
13-10-22,13:40:00,27.73,-27.99,7.47
13-10-22,13:50:00,27.92,-29,7.49
13-10-22,14:00:00,27.97,-29.14,7.49
13-10-22,14:10:00,27.8,-29.42,7.49
13-10-22,14:20:00,27.78,-30.58,7.51
13-10-22,14:30:00,27.78,-30.5,7.51
13-10-22,14:40:00,27.8,-30.53,7.51
13-10-22,14:50:00,27.83,-30.88,7.52
13-10-22,15:00:00,27.83,-30.17,7.51
13-10-22,15:10:00,27.87,-29.69,7.5
13-10-22,15:20:00,27.87,-29.7,7.5
13-10-22,15:30:00,27.9,-30.3,7.51
13-10-22,15:40:00,27.9,-30.36,7.51
13-10-22,15:50:00,27.9,-30.33,7.51
13-10-22,16:00:00,27.87,-30.72,7.51
13-10-22,16:10:00,27.9,-30.11,7.5
13-10-22,16:20:00,27.9,-30.33,7.51
13-10-22,16:30:00,27.87,-30.74,7.51
13-10-22,16:40:00,27.87,-30.49,7.51
13-10-22,16:50:00,27.85,-30.95,7.52
13-10-22,17:00:00,27.85,-30.88,7.52
13-10-22,17:10:00,27.83,-30.53,7.51
13-10-22,17:20:00,27.83,-30.28,7.51
13-10-22,17:30:00,27.8,-30.74,7.51
13-10-22,17:40:00,27.78,-30.78,7.52
13-10-22,17:50:00,27.75,-30.59,7.51
13-10-22,18:00:00,27.75,-30.61,7.51
13-10-22,18:10:00,27.73,-30.47,7.51
13-10-22,18:20:00,27.73,-30.06,7.5
13-10-22,18:30:00,27.7,-30.25,7.51
13-10-22,18:40:00,27.68,-30.03,7.5
13-10-22,18:50:00,27.68,-29.95,7.5
13-10-22,19:00:00,27.65,-29.05,7.49
13-10-22,19:10:00,27.63,-28.88,7.48
13-10-22,19:20:00,27.6,-29.27,7.49
13-10-22,19:30:00,27.58,-29.06,7.49
13-10-22,19:40:00,27.55,-28.99,7.49
13-10-22,19:50:00,27.53,-28.97,7.49
13-10-22,20:00:00,27.53,-28.28,7.47
13-10-22,20:10:00,27.51,-28.81,7.48
13-10-22,20:20:00,27.48,-28.81,7.48
13-10-22,20:30:00,27.46,-28.89,7.48
13-10-22,20:40:00,27.43,-29.05,7.49
13-10-22,20:50:00,27.41,-29.09,7.49
13-10-22,21:00:00,27.41,-28.53,7.48
13-10-22,21:10:00,27.38,-28.33,7.47
13-10-22,21:20:00,27.36,-28.77,7.48
13-10-22,21:30:00,27.33,-28.58,7.48
13-10-22,21:40:00,27.33,-28.42,7.48
13-10-22,21:50:00,27.31,-28.59,7.48
13-10-22,22:00:00,27.28,-28.42,7.48
13-10-22,22:10:00,27.28,-28.02,7.47
13-10-22,22:20:00,27.26,-27.95,7.47
13-10-22,22:30:00,27.26,-28.03,7.47
13-10-22,22:40:00,27.23,-27.78,7.47
13-10-22,22:50:00,27.23,-28.13,7.47
13-10-22,23:00:00,27.21,-28.02,7.47
13-10-22,23:10:00,27.19,-28.05,7.47
13-10-22,23:20:00,27.16,-27.88,7.47
13-10-22,23:30:00,27.16,-27.77,7.47
13-10-22,23:40:00,27.16,-27.8,7.47
13-10-22,23:50:00,27.14,-28.14,7.47
14-10-22,0:00:00,27.11,-28.06,7.47
14-10-22,0:10:00,27.11,-27.72,7.47
14-10-22,0:20:00,27.09,-27.92,7.47
14-10-22,0:30:00,27.06,-27.63,7.46
14-10-22,0:40:00,27.04,-27.47,7.46
14-10-22,0:50:00,27.04,-27.45,7.46
14-10-22,1:00:00,26.99,-26.77,7.45
14-10-22,1:10:00,26.99,-27.08,7.45
14-10-22,1:20:00,26.96,-36.31,7.61
14-10-22,1:30:00,26.94,-34.94,7.59
14-10-22,1:40:00,26.92,-33.44,7.56
14-10-22,1:50:00,26.89,-33.36,7.56
14-10-22,2:00:00,26.87,-31.24,7.52
14-10-22,2:10:00,26.87,-31.34,7.53
14-10-22,2:20:00,26.84,-29.75,7.5
14-10-22,2:30:00,26.82,-29.75,7.5
14-10-22,2:40:00,26.82,-29.08,7.49
14-10-22,2:50:00,26.79,-28.42,7.48
14-10-22,3:00:00,26.79,-27.66,7.46
14-10-22,3:10:00,26.77,-27.17,7.46
14-10-22,3:20:00,26.74,-26.86,7.45
14-10-22,3:30:00,26.72,-26.61,7.45
14-10-22,3:40:00,26.72,-26.38,7.44
14-10-22,3:50:00,26.7,-26.22,7.44
14-10-22,4:00:00,26.67,-26.16,7.44
14-10-22,4:10:00,26.65,-26.44,7.44
14-10-22,4:20:00,26.62,-26.92,7.45
